CustomerID,Frequency,Monetary,avg_basket_value,avg_items_per_invoice,Recency,Tenure,gap_mean,gap_median,gap_std,unique_products,avg_unit_price,return_rate,is_churned,Country_Belgium,Country_France,Country_Germany,Country_Netherlands,Country_Other,Country_Portugal,Country_Spain,Country_Switzerland,Country_United Kingdom
13935,1,6116.92,6116.92,2252.0,506,55,0.0,0.0,0.0,67,3.93925,0.0,1,False,False,False,False,False,False,False,False,True
13936,1,939.66,939.66,661.0,89,234,0.0,0.0,0.0,56,2.2974576271186438,0.0,1,False,False,False,False,False,False,False,False,True
13937,1,880.13,880.13,587.0,79,233,0.0,0.0,0.0,54,2.4622222222222225,0.0,1,False,False,False,False,False,False,False,False,True
13939,1,1382.62,1382.62,1418.0,18,503,0.0,0.0,0.0,81,1.7521212121212122,0.0,0,False,False,False,False,False,False,False,False,True
13940,1,391.06,391.06,240.0,26,27,0.0,0.0,0.0,25,3.3292592592592594,0.0,0,False,False,False,False,False,False,False,False,True
13941,1,8840.6,8840.6,4444.0,81,551,0.0,0.0,0.0,38,3.2948863636363637,0.0,0,False,False,False,False,False,False,False,False,True
13945,1,854.15,854.15,413.0,304,85,0.0,0.0,0.0,49,3.369607843137255,0.0,1,False,False,False,False,False,False,False,False,True
13946,1,1800.63,1800.63,2667.0,111,534,0.0,0.0,0.0,48,1.9942592592592592,0.0,0,False,False,False,False,False,False,False,False,True
13948,1,548.76,548.76,248.0,270,374,0.0,0.0,0.0,23,3.518333333333333,0.0,1,False,False,False,False,False,False,False,False,True
13951,1,674.45,674.45,459.0,86,118,0.0,0.0,0.0,38,3.4892307692307694,0.0,1,False,False,False,False,False,False,False,False,True
13952,1,12823.521,12823.521,5947.0,127,505,0.0,0.0,0.0,238,3.733963325183374,0.0,1,False,False,False,False,False,False,False,False,True
13953,1,5729.36,5729.36,4548.0,25,612,0.0,0.0,0.0,8,1.9723529411764706,0.0,0,False,False,False,False,False,False,False,False,True
13955,1,545.17,545.17,274.0,64,220,0.0,0.0,0.0,82,2.9443678160919537,0.0,1,False,False,False,False,False,False,False,False,True
13956,1,680.27,680.27,385.0,48,133,0.0,0.0,0.0,95,2.885625,0.0,0,False,False,False,False,False,False,False,False,True
13957,1,458.25,458.25,157.0,327,240,0.0,0.0,0.0,21,5.2407407407407405,0.0,1,False,False,False,False,False,False,False,False,True
13958,1,4709.2300000000005,4709.2300000000005,2264.0,289,354,0.0,0.0,0.0,172,4.151277533039647,0.0,1,False,False,False,False,False,False,False,False,True
13959,1,815.42,815.42,541.0,191,230,0.0,0.0,0.0,75,2.551619047619048,0.0,0,False,False,False,False,False,False,False,False,True
13962,1,310.85,310.85,103.0,155,190,0.0,0.0,0.0,19,6.344736842105263,0.0,0,False,False,False,False,False,False,False,False,True
13963,1,3011.87,3011.87,2061.0,218,288,0.0,0.0,0.0,129,3.5500000000000003,0.0,1,False,False,False,False,False,False,False,False,True
13964,1,438.9,438.9,228.0,297,43,0.0,0.0,0.0,22,2.8825000000000003,0.0,1,False,False,False,False,False,False,False,False,True
13965,1,996.61,996.61,425.0,386,226,0.0,0.0,0.0,23,3.52125,0.0,1,False,False,False,False,False,False,False,False,True
13967,1,166.3,166.3,66.0,55,250,0.0,0.0,0.0,4,4.683333333333333,0.0,1,False,False,False,False,False,False,False,False,True
13969,1,8223.28,8223.28,4258.0,17,517,0.0,0.0,0.0,374,2.586189903846154,0.0,0,False,False,False,False,False,False,False,False,True
13970,1,846.55,846.55,469.0,296,51,0.0,0.0,0.0,10,3.256153846153846,0.0,1,False,False,False,False,False,False,False,False,True
13971,1,3895.21,3895.21,2572.0,16,576,0.0,0.0,0.0,165,2.426214953271028,0.0,0,False,False,False,False,False,False,False,False,True
13975,1,4330.27,4330.27,3169.0,38,547,0.0,0.0,0.0,377,1.9662261146496816,0.0,0,False,False,False,False,False,False,False,False,True
13976,1,1192.36,1192.36,452.0,116,461,0.0,0.0,0.0,49,4.6571428571428575,0.0,1,False,False,False,False,False,False,False,False,True
13979,1,2546.36,2546.36,1657.0,303,343,0.0,0.0,0.0,309,2.664289772727273,0.0,0,False,False,False,False,False,False,False,False,True
13980,1,599.78,599.78,305.0,349,216,0.0,0.0,0.0,47,3.5731481481481477,0.0,0,False,False,False,False,False,False,False,False,True
13982,1,3803.92,3803.92,2383.0,73,525,0.0,0.0,0.0,98,2.2807906976744188,0.0,0,False,False,False,False,False,False,False,False,True
13983,1,6186.08,6186.08,3767.0,97,543,0.0,0.0,0.0,216,3.242193548387097,0.0,0,False,False,False,False,False,False,False,False,True
13984,1,1947.42,1947.42,1389.0,36,606,0.0,0.0,0.0,50,1.91561797752809,0.0,0,False,False,False,False,False,False,False,False,True
13985,1,5733.77,5733.77,2871.0,17,560,0.0,0.0,0.0,103,2.485609756097561,0.0,0,False,False,False,False,False,False,False,False,True
13987,1,682.54,682.54,492.0,289,21,0.0,0.0,0.0,46,1.9202173913043479,0.0,1,False,False,False,False,False,False,False,False,True
13988,1,2533.34,2533.34,1631.0,72,463,0.0,0.0,0.0,141,3.073526011560694,0.0,0,False,False,False,False,False,False,False,False,True
13989,1,1656.65,1656.65,1763.0,149,324,0.0,0.0,0.0,53,1.721470588235294,0.0,0,False,False,False,False,False,False,False,False,True
13992,1,142.7,142.7,90.0,290,82,0.0,0.0,0.0,5,2.6,0.0,0,False,False,False,False,False,False,False,False,True
13993,1,5556.76,5556.76,1888.0,10,636,0.0,0.0,0.0,108,4.808068669527897,0.0,0,False,False,False,False,False,False,False,False,True
13994,1,419.56,419.56,133.0,15,42,0.0,0.0,0.0,18,4.320476190476191,0.0,0,False,False,False,False,False,False,False,False,True
13995,1,3380.2200000000003,3380.2200000000003,2088.0,25,605,0.0,0.0,0.0,134,2.3613131313131315,0.0,0,False,False,False,False,False,False,False,False,True
13996,1,895.76,895.76,613.0,296,13,0.0,0.0,0.0,29,3.6136363636363638,0.0,1,False,False,False,False,False,False,False,False,True
13997,1,382.31,382.31,146.0,429,31,0.0,0.0,0.0,36,4.429130434782609,0.0,1,False,False,False,False,False,False,False,False,True
13998,1,566.7,566.7,204.0,356,129,0.0,0.0,0.0,30,4.801612903225807,0.0,1,False,False,False,False,False,False,False,False,True
13999,1,8469.42,8469.42,4533.0,5,638,0.0,0.0,0.0,168,2.5622330097087382,0.0,0,False,False,False,False,False,False,False,False,True
14000,1,2046.3400000000001,2046.3400000000001,1838.0,121,526,0.0,0.0,0.0,28,2.0512244897959184,0.0,1,False,False,False,False,False,False,False,False,True
14001,1,3796.15,3796.15,1543.0,142,260,0.0,0.0,0.0,48,3.3021649484536084,0.0,0,False,False,False,False,False,False,False,False,True
14002,1,529.73,529.73,877.0,44,22,0.0,0.0,0.0,47,2.411489361702128,0.0,1,False,False,False,False,False,False,False,False,True
14004,1,4879.07,4879.07,2433.0,8,337,0.0,0.0,0.0,97,3.4393513513513514,0.0,0,False,False,False,False,False,False,False,False,True
14005,1,696.56,696.56,864.0,43,81,0.0,0.0,0.0,29,1.7618421052631579,0.0,0,False,False,False,False,False,False,False,False,True
14006,1,2196.67,2196.67,2181.0,25,536,0.0,0.0,0.0,55,1.8636363636363635,0.0,1,False,False,False,False,False,False,False,False,True
14009,1,1099.91,1099.91,951.0,108,264,0.0,0.0,0.0,71,2.2901351351351353,0.0,1,False,False,False,False,False,False,False,False,True
14011,1,457.82,457.82,644.0,390,127,0.0,0.0,0.0,32,1.283125,0.0,1,False,False,False,False,False,False,False,False,True
14013,1,1084.57,1084.57,775.0,20,513,0.0,0.0,0.0,56,2.7166176470588232,0.0,1,False,False,False,False,False,False,False,False,True
14014,1,1443.03,1443.03,928.0,286,200,0.0,0.0,0.0,37,3.7035135135135135,0.0,0,False,False,False,False,False,False,False,False,True
14016,1,11403.41,11403.41,5722.0,71,538,0.0,0.0,0.0,354,3.5088839285714286,0.0,1,False,False,False,False,True,False,False,False,False
14019,1,800.53,800.53,553.0,8,39,0.0,0.0,0.0,28,2.2254761904761904,0.0,0,False,False,False,False,False,False,False,False,True
14020,1,606.21,606.21,207.0,386,52,0.0,0.0,0.0,29,4.716060606060606,0.0,0,False,False,False,False,False,False,False,False,True
14021,1,1716.58,1716.58,878.0,65,437,0.0,0.0,0.0,84,3.8238888888888884,0.0,1,False,False,False,False,False,False,False,False,True
14022,1,792.15,792.15,681.0,135,261,0.0,0.0,0.0,45,1.7827659574468087,0.0,1,False,False,False,False,False,False,False,False,True
14024,1,645.74,645.74,238.0,31,269,0.0,0.0,0.0,33,4.7620588235294115,0.0,1,False,False,False,False,False,False,False,False,True
14025,1,4057.9,4057.9,1914.0,374,119,0.0,0.0,0.0,60,4.155656565656566,0.0,1,False,False,False,False,False,False,False,False,True
14026,1,713.11,713.11,427.0,380,154,0.0,0.0,0.0,43,2.3936,0.0,1,False,False,False,False,False,False,False,False,True
14030,1,7559.7,7559.7,3731.0,31,607,0.0,0.0,0.0,541,4.107013977128335,0.0,0,False,False,False,False,False,False,False,False,True
14031,1,33339.340000000004,33339.340000000004,12307.0,36,609,0.0,0.0,0.0,262,4.438042553191489,0.0,0,False,False,False,False,False,False,False,False,True
14032,1,3720.0499999999997,3720.0499999999997,3209.0,78,556,0.0,0.0,0.0,70,2.0521827411167513,0.0,0,False,False,False,False,False,False,False,False,True
14035,1,2265.96,2265.96,1127.0,17,505,0.0,0.0,0.0,48,2.9645045045045046,0.0,0,False,False,False,False,False,False,False,False,True
14037,1,836.95,836.95,590.0,86,556,0.0,0.0,0.0,96,2.313684210526316,0.0,1,False,False,False,False,False,False,False,False,True
14038,1,2595.92,2595.92,1444.0,54,529,0.0,0.0,0.0,88,2.3235074626865675,0.0,0,False,False,False,False,False,False,False,False,True
14040,1,11778.960000000001,11778.960000000001,4779.0,4,644,0.0,0.0,0.0,318,3.695820895522388,0.0,0,False,False,False,False,False,False,False,False,True
14043,1,304.25,304.25,153.0,401,238,0.0,0.0,0.0,37,2.6290476190476193,0.0,1,False,False,False,False,False,False,False,False,True
14044,1,3012.39,3012.39,2069.0,13,580,0.0,0.0,0.0,520,2.4787787182587664,0.0,0,False,False,False,False,False,False,False,False,True
14045,1,11313.029999999999,11313.029999999999,4587.0,19,591,0.0,0.0,0.0,16,3.5107894736842105,0.0,1,False,False,False,False,False,False,False,False,True
14047,1,3582.34,3582.34,1478.0,109,477,0.0,0.0,0.0,88,4.111400000000001,0.0,0,False,False,False,False,False,False,False,False,True
14048,1,748.69,748.69,467.0,215,77,0.0,0.0,0.0,126,2.5860283687943264,0.0,1,False,False,False,False,False,False,False,False,True
14049,1,10842.7,10842.7,6910.0,68,458,0.0,0.0,0.0,471,3.0447986191024166,0.0,0,False,False,False,False,False,False,False,False,True
14051,1,16095.45,16095.45,4478.0,1,644,0.0,0.0,0.0,75,4.183833992094861,0.0,0,False,False,False,False,False,False,False,False,True
14053,1,572.3,572.3,490.0,34,362,0.0,0.0,0.0,3,1.3533333333333333,0.0,1,False,False,False,False,False,False,False,False,True
14055,1,1520.96,1520.96,720.0,16,616,0.0,0.0,0.0,33,4.233333333333333,0.0,1,False,False,False,False,False,False,False,False,True
14056,1,5382.51,5382.51,2877.0,17,177,0.0,0.0,0.0,274,2.786979865771812,0.0,0,False,False,False,False,False,False,False,False,True
14057,1,7002.86,7002.86,5557.0,10,635,0.0,0.0,0.0,222,2.01328431372549,0.0,0,False,False,False,False,False,False,False,False,True
14058,1,469.19,469.19,211.0,372,67,0.0,0.0,0.0,23,3.595,0.0,1,False,False,False,False,False,False,False,False,True
14060,1,7481.44,7481.44,6503.0,18,530,0.0,0.0,0.0,86,1.4962801932367151,0.0,0,False,False,False,False,False,False,False,False,True
14061,1,917.4300000000001,917.4300000000001,133.0,417,230,0.0,0.0,0.0,17,8.654736842105264,0.0,1,False,False,False,False,False,False,False,False,True
14062,1,23940.02,23940.02,11349.0,1,637,0.0,0.0,0.0,138,2.981829268292683,0.0,0,False,False,False,False,False,False,False,False,True
14063,1,22710.2,22710.2,3850.0,348,293,0.0,0.0,0.0,30,336.08875,0.0,1,False,False,False,False,False,False,False,False,True
14064,1,3076.36,3076.36,3702.0,23,574,0.0,0.0,0.0,116,1.502027027027027,0.0,0,False,False,False,False,False,False,False,False,True
14065,1,891.02,891.02,582.0,299,42,0.0,0.0,0.0,42,3.67530612244898,0.0,1,False,False,False,False,False,False,False,False,True
14068,1,1528.3700000000001,1528.3700000000001,513.0,230,357,0.0,0.0,0.0,93,4.537477477477478,0.0,1,False,False,False,False,False,False,False,False,True
14069,1,230.06,230.06,59.0,424,46,0.0,0.0,0.0,37,4.189761904761904,0.0,1,False,False,False,False,False,False,False,False,True
14075,1,1100.53,1100.53,1010.0,171,280,0.0,0.0,0.0,48,2.47125,0.0,0,False,False,False,False,False,False,False,False,True
14077,1,426.06,426.06,256.0,92,212,0.0,0.0,0.0,41,2.794375,0.0,0,False,False,False,False,False,False,False,False,True
14078,1,1692.6299999999999,1692.6299999999999,618.0,11,519,0.0,0.0,0.0,107,2.756748466257669,0.0,1,False,False,False,False,False,False,False,False,True
14079,1,618.73,618.73,302.0,34,557,0.0,0.0,0.0,13,21.76230769230769,0.0,1,False,False,False,False,False,False,False,False,True
14080,1,1070.08,1070.08,220.0,323,323,0.0,0.0,0.0,70,8.350506329113925,0.0,0,False,False,False,False,False,False,False,False,True
14081,1,5370.1,5370.1,3712.0,212,426,0.0,0.0,0.0,465,2.709564755838641,0.0,1,False,False,False,False,False,False,False,False,True
14082,1,413.36,413.36,246.0,274,27,0.0,0.0,0.0,48,2.2866153846153847,0.0,1,False,False,False,False,False,False,False,False,True
14083,1,937.75,937.75,635.0,36,595,0.0,0.0,0.0,99,2.9869318181818185,0.0,0,False,False,False,False,False,False,False,False,True
14085,1,8904.62,8904.62,5577.0,51,590,0.0,0.0,0.0,443,2.809170124481328,0.0,0,False,False,False,False,False,False,False,False,True
14087,1,651.8,651.8,476.0,314,330,0.0,0.0,0.0,126,2.191513157894737,0.0,0,False,False,False,False,False,False,False,False,True
14088,1,39052.88,39052.88,9685.0,38,292,0.0,0.0,0.0,297,6.002886597938144,0.0,0,False,False,False,False,False,False,False,False,True
14091,1,9530.08,9530.08,3316.0,564,44,0.0,0.0,0.0,13,3.141538461538462,0.0,1,False,False,False,False,False,False,False,False,True
14092,1,5897.96,5897.96,3035.0,9,623,0.0,0.0,0.0,152,3.0474367088607597,0.0,0,False,False,False,False,False,False,False,False,True
14096,1,244.68,244.68,97.0,1,10,0.0,0.0,0.0,56,3.460508474576271,0.0,0,False,False,False,False,False,False,False,False,True
14097,1,422.85999999999996,422.85999999999996,352.0,391,164,0.0,0.0,0.0,39,2.175,0.0,1,False,False,False,False,False,False,False,False,True
14099,1,4971.46,4971.46,3217.0,30,609,0.0,0.0,0.0,252,2.5006526315789475,0.0,0,False,False,False,False,False,False,False,False,True
14101,1,8929.53,8929.53,10006.0,52,478,0.0,0.0,0.0,19,1.5898823529411763,0.0,0,False,False,False,False,False,False,False,False,True
14104,1,771.5799999999999,771.5799999999999,509.0,64,405,0.0,0.0,0.0,117,3.1555244755244756,0.0,1,False,False,False,False,False,False,False,False,True
14105,1,5988.83,5988.83,3534.0,149,482,0.0,0.0,0.0,200,2.781469534050179,0.0,1,False,False,False,False,False,False,False,False,True
14107,1,4636.01,4636.01,3302.0,6,634,0.0,0.0,0.0,99,2.773157894736842,0.0,0,False,False,False,False,False,False,False,False,True
14108,1,738.38,738.38,488.0,11,636,0.0,0.0,0.0,32,2.41,0.0,0,False,False,False,False,False,False,False,False,True
14110,1,10564.42,10564.42,4914.0,29,619,0.0,0.0,0.0,154,2.7054335260115607,0.0,0,False,False,False,False,False,False,False,False,True
14111,1,295.5,295.5,202.0,5,146,0.0,0.0,0.0,5,3.15,0.0,0,False,False,False,False,False,False,False,False,True
14112,1,4820.26,4820.26,3036.0,40,523,0.0,0.0,0.0,174,2.380108695652174,0.0,0,False,False,False,False,False,False,False,False,True
14113,1,5685.6900000000005,5685.6900000000005,2796.0,264,377,0.0,0.0,0.0,58,2.7791111111111113,0.0,0,False,False,False,False,False,False,False,False,True
14114,1,1364.09,1364.09,650.0,183,332,0.0,0.0,0.0,72,3.7590540540540545,0.0,1,False,False,False,False,False,False,False,False,True
14115,1,622.6700000000001,622.6700000000001,509.0,411,165,0.0,0.0,0.0,22,2.1922727272727274,0.0,1,False,False,False,False,False,False,False,False,True
14116,1,628.87,628.87,380.0,2,28,0.0,0.0,0.0,29,2.7554545454545454,0.0,0,False,False,False,False,False,False,False,False,True
14119,1,183.37,183.37,177.0,285,342,0.0,0.0,0.0,11,3.2954545454545454,0.0,1,False,False,False,False,False,False,False,False,True
14122,1,362.42,362.42,114.0,316,331,0.0,0.0,0.0,12,4.86,0.0,1,False,False,False,False,False,False,False,False,True
14127,1,1900.0800000000002,1900.0800000000002,828.0,32,302,0.0,0.0,0.0,96,4.071196581196581,0.0,1,False,False,False,False,False,False,False,False,True
14128,1,592.25,592.25,519.0,165,295,0.0,0.0,0.0,34,1.7590243902439024,0.0,0,False,False,False,False,False,False,False,False,True
14129,1,2193.71,2193.71,1177.0,5,483,0.0,0.0,0.0,40,2.3763736263736264,0.0,0,False,False,False,False,False,False,False,False,True
14130,1,1882.67,1882.67,1239.0,229,408,0.0,0.0,0.0,189,2.267276785714286,0.0,1,False,False,False,False,False,False,False,False,True
14132,1,1552.46,1552.46,1420.0,23,69,0.0,0.0,0.0,48,1.5908045977011496,0.0,0,False,False,False,False,False,False,False,False,True
14133,1,911.14,911.14,398.0,39,603,0.0,0.0,0.0,33,6.498888888888889,0.0,1,False,False,False,False,False,False,False,False,True
14134,1,11123.35,11123.35,5814.0,292,347,0.0,0.0,0.0,130,3.354111111111111,0.0,1,False,False,False,False,False,False,False,False,True
14135,1,8143.93,8143.93,8869.0,15,632,0.0,0.0,0.0,126,1.9753508771929824,0.0,0,False,False,False,False,False,False,False,False,True
14136,1,1570.81,1570.81,1148.0,310,331,0.0,0.0,0.0,86,2.8432075471698113,0.0,1,False,False,False,False,False,False,False,False,True
14139,1,670.98,670.98,539.0,400,52,0.0,0.0,0.0,29,2.286046511627907,0.0,0,False,False,False,False,False,False,False,False,True
14142,1,983.15,983.15,831.0,283,273,0.0,0.0,0.0,42,2.1903030303030304,0.0,1,False,False,False,False,False,False,False,False,True
14145,1,6709.05,6709.05,1475.0,66,454,0.0,0.0,0.0,11,4.759090909090909,0.0,0,False,False,False,False,False,False,False,False,True
14146,1,7163.03,7163.03,4154.0,164,440,0.0,0.0,0.0,248,3.1608681672025725,0.0,0,False,False,False,False,False,False,False,False,True
14147,1,2289.6,2289.6,927.0,195,354,0.0,0.0,0.0,23,3.1066666666666665,0.0,0,False,False,False,False,False,False,False,False,True
14148,1,466.29,466.29,223.0,143,180,0.0,0.0,0.0,15,3.1541176470588237,0.0,1,False,False,False,False,False,False,False,False,True
14151,1,679.45,679.45,405.0,583,43,0.0,0.0,0.0,44,2.928181818181818,0.0,1,False,False,False,False,False,False,False,False,True
14152,1,1690.56,1690.56,1502.0,144,425,0.0,0.0,0.0,90,1.5287610619469028,0.0,0,False,False,False,False,False,False,False,False,True
14154,1,6460.7,6460.7,3222.0,149,456,0.0,0.0,0.0,236,3.868253424657534,0.0,1,False,False,False,False,False,False,False,False,True
14156,1,295425.08,295425.08,156940.0,3,645,0.0,0.0,0.0,1385,6.026293506493507,0.0,0,False,False,False,False,True,False,False,False,False
14157,1,847.07,847.07,455.0,195,360,0.0,0.0,0.0,68,2.3763750000000003,0.0,0,False,False,False,False,False,False,False,False,True
14159,1,6004.89,6004.89,4713.0,5,640,0.0,0.0,0.0,626,1.6272714285714285,0.0,0,False,False,False,False,False,False,False,False,True
14160,1,8421.47,8421.47,4661.0,520,88,0.0,0.0,0.0,80,2.5198130841121498,0.0,1,False,False,False,False,False,False,False,False,True
14161,1,3318.88,3318.88,1623.0,125,510,0.0,0.0,0.0,202,2.774483870967742,0.0,1,False,False,False,False,False,False,False,False,True
14162,1,289.36,289.36,142.0,83,118,0.0,0.0,0.0,25,3.8892,0.0,1,False,False,False,False,False,False,False,False,True
14163,1,1808.1000000000001,1808.1000000000001,646.0,62,309,0.0,0.0,0.0,37,4.2875000000000005,0.0,0,False,False,False,False,False,False,False,False,True
14166,1,256.85,256.85,84.0,415,121,0.0,0.0,0.0,39,3.2867924528301886,0.0,1,False,False,False,False,False,False,False,False,True
14167,1,1123.75,1123.75,306.0,75,516,0.0,0.0,0.0,45,4.02,0.0,0,False,False,False,False,False,False,False,False,True
14168,1,370.45,370.45,147.0,330,143,0.0,0.0,0.0,11,3.0233333333333334,0.0,1,False,False,False,False,False,False,False,False,True
14169,1,624.4300000000001,624.4300000000001,208.0,340,13,0.0,0.0,0.0,50,3.8905970149253735,0.0,1,False,False,False,False,False,False,False,False,True
14170,1,597.33,597.33,290.0,285,19,0.0,0.0,0.0,123,2.336969696969697,0.0,1,False,False,False,False,False,False,False,False,True
14171,1,498.79,498.79,211.0,8,632,0.0,0.0,0.0,61,2.92109375,0.0,1,False,False,False,False,False,False,False,False,True
14172,1,402.72,402.72,88.0,515,37,0.0,0.0,0.0,38,5.396111111111111,0.0,1,False,False,False,False,False,False,False,False,True
14173,1,249.2,249.2,84.0,129,511,0.0,0.0,0.0,13,5.1066666666666665,0.0,0,False,False,False,False,False,False,False,False,True
14175,1,5662.57,5662.57,2120.0,81,456,0.0,0.0,0.0,166,4.487676348547717,0.0,0,False,False,False,False,False,False,False,False,True
14176,1,916.01,916.01,326.0,207,83,0.0,0.0,0.0,33,3.62804347826087,0.0,1,False,False,False,False,False,False,False,False,True
14177,1,1979.34,1979.34,988.0,5,556,0.0,0.0,0.0,141,4.012850241545894,0.0,0,False,False,False,False,False,False,False,False,True
14178,1,493.36,493.36,396.0,8,84,0.0,0.0,0.0,87,1.7238461538461538,0.0,0,False,False,False,False,False,False,False,False,True
14180,1,5829.65,5829.65,794.0,1,456,0.0,0.0,0.0,120,10.375555555555554,0.0,0,False,False,False,False,False,False,False,False,True
14181,1,310.55,310.55,122.0,320,151,0.0,0.0,0.0,48,2.6546296296296297,0.0,1,False,False,False,False,False,False,False,False,True
14182,1,678.77,678.77,174.0,353,152,0.0,0.0,0.0,42,4.9318,0.0,1,False,False,False,False,False,False,False,False,True
14183,1,286.29,286.29,61.0,321,69,0.0,0.0,0.0,27,5.392,0.0,1,False,False,False,False,False,False,False,False,True
14186,1,1550.63,1550.63,1550.0,337,217,0.0,0.0,0.0,75,1.4717307692307693,0.0,1,False,False,False,False,False,False,False,False,True
14188,1,1383.46,1383.46,783.0,19,200,0.0,0.0,0.0,25,2.0611627906976744,0.0,0,False,False,False,False,False,False,False,False,True
14189,1,4428.2300000000005,4428.2300000000005,3429.0,6,292,0.0,0.0,0.0,150,2.677659574468085,0.0,0,False,False,False,False,False,False,False,False,True
14191,1,2391.16,2391.16,1450.0,18,620,0.0,0.0,0.0,73,2.59327731092437,0.0,0,False,False,False,False,False,False,False,False,True
14193,1,779.34,779.34,458.0,179,126,0.0,0.0,0.0,39,2.653111111111111,0.0,0,False,False,False,False,False,False,False,False,True
14194,1,12987.52,12987.52,7440.0,16,596,0.0,0.0,0.0,380,3.114130434782609,0.0,0,False,False,False,False,False,False,False,False,True
14195,1,2615.6,2615.6,2144.0,111,432,0.0,0.0,0.0,10,3.4625,0.0,1,False,False,False,False,False,False,False,False,True
14198,1,1225.28,1225.28,500.0,55,558,0.0,0.0,0.0,45,5.228219178082192,0.0,0,False,False,False,False,False,False,False,False,True
14199,1,1091.7,1091.7,254.0,128,312,0.0,0.0,0.0,15,4.938888888888889,0.0,1,False,False,False,False,False,False,False,False,True
14201,1,967.34,967.34,576.0,59,439,0.0,0.0,0.0,35,2.6399999999999997,0.0,0,False,False,False,False,False,False,False,False,True
14202,1,847.76,847.76,166.0,291,243,0.0,0.0,0.0,27,8.454482758620689,0.0,1,False,False,False,False,False,False,False,False,True
14204,1,901.9300000000001,901.9300000000001,410.0,332,315,0.0,0.0,0.0,158,2.7599468085106382,0.0,0,False,False,False,False,False,False,False,False,True
14205,1,2170.4,2170.4,1264.0,174,378,0.0,0.0,0.0,70,3.733008849557522,0.0,0,False,False,False,False,False,False,False,False,True
14206,1,1185.01,1185.01,930.0,149,163,0.0,0.0,0.0,62,2.2621126760563377,0.0,1,False,False,False,False,False,False,False,False,True
14208,1,567.05,567.05,529.0,4,456,0.0,0.0,0.0,34,2.7111428571428573,0.0,1,False,False,False,False,False,False,False,False,True
14209,1,4796.17,4796.17,1705.0,31,565,0.0,0.0,0.0,132,5.123555555555555,0.0,0,False,False,False,False,False,False,False,False,True
14210,1,5861.52,5861.52,2604.0,15,597,0.0,0.0,0.0,143,3.5606382978723405,0.0,1,False,False,False,False,False,False,False,False,True
14211,1,3291.12,3291.12,1926.0,6,633,0.0,0.0,0.0,126,2.843280423280423,0.0,0,False,False,False,False,False,False,False,False,True
14214,1,899.16,899.16,671.0,66,121,0.0,0.0,0.0,56,2.3989830508474577,0.0,0,False,False,False,False,False,False,False,False,True
14215,1,2724.88,2724.88,1516.0,96,545,0.0,0.0,0.0,128,3.2393150684931507,0.0,0,False,False,False,False,False,False,False,False,True
14217,1,2623.41,2623.41,947.0,9,427,0.0,0.0,0.0,103,5.897430555555555,0.0,0,False,False,False,False,False,False,False,False,True
14219,1,543.89,543.89,285.0,319,83,0.0,0.0,0.0,32,4.201944444444445,0.0,0,False,False,False,False,False,False,False,False,True
14220,1,1515.0,1515.0,468.0,157,321,0.0,0.0,0.0,26,3.896578947368421,0.0,1,False,False,False,False,False,False,False,False,True
14221,1,5701.7,5701.7,3163.0,23,499,0.0,0.0,0.0,136,3.201134020618557,0.0,0,False,False,False,False,False,False,False,False,True
14223,1,991.13,991.13,585.0,2,171,0.0,0.0,0.0,50,3.8998333333333335,0.0,1,False,False,False,False,False,False,False,False,True
14224,1,1897.9,1897.9,863.0,20,433,0.0,0.0,0.0,189,4.082647058823529,0.0,1,False,False,False,False,False,False,False,False,True
14225,1,2037.02,2037.02,1168.0,344,261,0.0,0.0,0.0,70,2.8849425287356323,0.0,1,False,False,False,False,False,False,False,False,True
14226,1,2479.74,2479.74,1505.0,120,230,0.0,0.0,0.0,66,2.282876712328767,0.0,0,False,False,False,False,False,False,False,False,True
14227,1,5417.27,5417.27,3507.0,106,473,0.0,0.0,0.0,237,2.614077380952381,0.0,0,False,False,False,False,False,False,False,False,True
14228,1,745.5,745.5,260.0,347,108,0.0,0.0,0.0,38,4.74921052631579,0.0,1,False,False,False,False,False,False,False,False,True
14229,1,1808.97,1808.97,627.0,201,179,0.0,0.0,0.0,37,4.059655172413793,0.0,0,False,False,False,False,False,False,False,False,True
14230,1,979.8000000000001,979.8000000000001,246.0,345,112,0.0,0.0,0.0,27,5.499393939393939,0.0,1,False,False,False,False,False,False,False,False,True
14231,1,1235.6200000000001,1235.6200000000001,610.0,93,267,0.0,0.0,0.0,66,3.223333333333333,0.0,1,False,False,False,False,False,False,False,False,True
14232,1,1573.33,1573.33,1503.0,25,149,0.0,0.0,0.0,71,1.9147252747252748,0.0,0,False,False,False,False,False,False,False,False,True
14233,1,2400.65,2400.65,991.0,121,432,0.0,0.0,0.0,30,3.3610344827586207,0.0,0,False,False,False,False,False,False,False,False,True
14235,1,4375.99,4375.99,2896.0,67,461,0.0,0.0,0.0,104,2.0794326241134753,0.0,0,False,False,False,False,False,False,False,False,True
14236,1,1443.08,1443.08,540.0,282,133,0.0,0.0,0.0,29,3.451578947368421,0.0,0,False,False,False,False,False,False,False,False,True
14237,1,632.14,632.14,276.0,283,217,0.0,0.0,0.0,26,5.145142857142857,0.0,1,False,False,False,False,False,False,False,False,True
14238,1,434.23,434.23,189.0,236,408,0.0,0.0,0.0,13,3.303076923076923,0.0,1,False,False,False,False,False,False,False,False,True
